#1
double csv(8751,9)
# time	TSet	fanRet	fanSup	bypass	converged	TLiving	TMin	QHea
5130000	294.906241635	0.0233514121714	0.0233514121714	0	1	294.116270824	289.15	0.000643606314937
5133600	293.273495853	0.0233498458536	0.0233498458536	0	1	293.137112818	289.15	0.00136136009031
5137200	292.986303177	0.0234361675829	0.0234361675829	0	1	292.982805998	289.15	0.00166659097222
5140800	292.956209613	0.0233525723896	0.0233525723896	0	1	293.252405535	289.15	0.00147368529189
5144400	292.926987001	0.0233518892565	0.0233518892565	0	1	293.164409398	289.15	0.00161434014857
5148000	292.7790823	0.0233466811854	0.0233466811854	0	1	293.036691129	289.15	0.00174002555732
5151600	292.580539148	0.0233486182939	0.0233486182939	0	1	292.668369813	289.15	0.0019841923204
5155200	292.393862369	0.0233477384626	0.0233477384626	0	1	292.420345806	289.15	0.00217136713189
5158800	315.630824831	0.0233428216988	0.0233428216988	0	1	292.231047692	289.15	29999.9976858
5162400	309.690459214	0.0233436302426	0.0233436302426	0	1	294.42664026	294.15	0.000569280353081
5166000	308.800050055	0.023342813603	0.023342813603	0	1	294.1094911	294.15	1319.86317687
5169600	308.305927691	0.0233424240234	0.0233424240234	0	1	294.05319393	294.15	1142.93800479
5173200	308.040319568	0.0233415977384	0.0233415977384	0	1	294.006854751	294.15	1458.49671703
5176800	307.944706079	0.0233411993093	0.0233411993093	0	1	293.96705435	294.15	2135.92673025
5180400	294.758071471	0.0233486821749	0.0233486821749	0	1	293.936981123	289.15	0.000665104454398
5184000	292.902673601	0.0233448636574	0.0233448636574	0	1	292.810826652	289.15	0.00165084356626
5187600	292.27295813	0.0327378025052	0.0327378025052	0	1	292.339851007	289.15	0.00232997007405
5191200	291.96335148	0.0233495778183	0.0233495778183	0	1	292.019706789	289.15	0.00260365761079
5194800	291.727471123	0.0233481034234	0.0233481034234	0	1	291.815991424	289.15	0.00272452952156
5198400	291.518722679	0.0234563168187	0.0234563168187	0	1	291.623812357	289.15	0.00283799018654
5202000	292.823717118	0.0233462176309	0.0233462176309	0	1	291.450826558	289.15	0.00293986749213
5205600	323.622938494	0.0233411995036	0.0233411995036	0	1	291.291227127	289.15	29999.9969918
5209200	311.81204086	0.0233408568772	0.0233408568772	0	1	294.400262591	294.15	0.000620696000127
5212800	307.023720996	0.0233411050576	0.0233411050576	0	1	294.031304273	294.15	0.00069526521714
5216400	294.99926663	0.0233483026323	0.0233483026323	0	1	293.93564068	289.15	0.000823864355207
5220000	293.03559055	0.023348345406	0.023348345406	0	1	293.410858821	289.15	0.001368746885
5223600	292.621903716	0.0233508961051	0.0233508961051	0	1	293.346836529	289.15	0.0015432579927
5227200	292.841797807	0.0233504988021	0.0233504988021	0	1	293.350800659	289.15	0.00156969700584
5230800	292.795842316	0.0233531701111	0.0233531701111	0	1	293.209187907	289.15	0.0015826808947
5234400	292.902771229	0.0233501123034	0.0233501123034	0	1	293.192588166	289.15	0.00158556116265
5238000	292.913489527	0.0233496293109	0.0233496293109	0	1	293.159033915	289.15	0.00169041244067
5241600	292.848450843	0.0233478317616	0.0233478317616	0	1	293.144213476	289.15	0.00175524119743
5245200	309.03978632	0.0233440354021	0.0233440354021	0	1	292.866587215	289.15	27813.8276346
5248800	306.03706626	0.0233437331409	0.0233437331409	0	1	294.187511672	294.15	0.000648706290296
5252400	305.826508859	0.023343525283	0.023343525283	0	1	293.988960509	294.15	1280.33118478
5256000	305.780517906	0.0233432134768	0.0233432134768	0	1	293.950069919	294.15	1164.97097219
5259600	305.877924792	0.023514044628	0.023514044628	0	1	293.916103525	294.15	1557.87171331
5263200	306.046437155	0.0233417257443	0.0233417257443	0	1	293.888155263	294.15	1464.94020318
5266800	294.643761365	0.0233464345458	0.0233464345458	0	1	293.864500701	289.15	0.000710857203971
5270400	292.989314605	0.023346869907	0.023346869907	0	1	292.89111475	289.15	0.00159482116911
5274000	292.422057125	0.0233458647874	0.0233458647874	0	1	292.429187356	289.15	0.00223124953026
5277600	292.105407622	0.0233451881774	0.0233451881774	0	1	292.133288494	289.15	0.00248707917464
5281200	291.847119094	0.0233414604302	0.0233414604302	0	1	291.897593063	289.15	0.00263584520259
5284800	291.618398026	0.0233430813297	0.0233430813297	0	1	291.69001155	289.15	0.00276380692935
5288400	291.403252513	0.0233457307736	0.0233457307736	0	1	291.499100265	289.15	0.00288030315549
5292000	323.363358605	0.0233396476513	0.0233396476513	0	1	291.320385053	289.15	29999.9970245
5295600	311.61919245	0.0233400911629	0.0233400911629	0	1	294.392910574	294.15	0.000606690362133
5299200	306.980204791	0.0233391680762	0.0233391680762	0	1	294.00800885	294.15	0.000734146345704
5302800	294.873504361	0.0233495396006	0.0233495396006	0	1	293.912849319	289.15	0.000892187342827
5306400	293.235802661	0.0233481146548	0.0233481146548	0	1	293.326539278	289.15	0.00146709381506
5310000	292.830460881	0.0233484594347	0.0233484594347	0	1	293.201541833	289.15	0.00158541104705
5313600	292.740492415	0.0233481429869	0.0233481429869	0	1	293.218319205	289.15	0.00159994287946
5317200	292.816091758	0.0238673682997	0.0238673682997	0	1	293.194745748	289.15	0.00159994287986
5320800	292.759901551	0.0233483491485	0.0233483491485	0	1	293.097137925	289.15	0.00163852175949
5324400	292.650354115	0.023347499888	0.023347499888	0	1	292.955964959	289.15	0.00177546421183
5328000	292.49220366	0.0233470938039	0.0233470938039	0	1	292.814426216	289.15	0.00193715682091
5331600	312.240075853	0.0233410284466	0.0233410284466	0	1	292.532424136	289.15	29999.9979133
5335200	308.187134034	0.0233410678605	0.0233410678605	0	1	294.247591622	294.15	0.000681801955014
5338800	307.787496772	0.023340955969	0.023340955969	0	1	293.99836375	294.15	1571.79444504
5342400	307.617193831	0.0233407182823	0.0233407182823	0	1	293.954958975	294.15	1352.24196952
5346000	307.637226808	0.0233407807858	0.0233407807858	0	1	293.916551942	294.15	1723.09271299
5349600	307.736529625	0.0233391621479	0.0233391621479	0	1	293.888628268	294.15	1909.28268728
5353200	294.722859284	0.0233472192636	0.0233472192636	0	1	293.862884777	289.15	0.000781921842061
5356800	292.780622104	0.0233478636536	0.0233478636536	0	1	292.742666747	289.15	0.00186166409888
5360400	292.134841038	0.0233468223684	0.0233468223684	0	1	292.246983222	289.15	0.00242716415927
5364000	291.787751837	0.0233483415215	0.0233483415215	0	1	291.935763449	289.15	0.00264512154425
5367600	291.524469698	0.0233469209072	0.0233469209072	0	1	291.693283661	289.15	0.00280060058616
5371200	291.293031142	0.0233488051659	0.0233488051659	0	1	291.485219765	289.15	0.00292962737883
5374800	291.080933003	0.0233457857255	0.0233457857255	0	1	291.297298576	289.15	0.0030085527962
5378400	325.809492937	0.0233396947925	0.0233396947925	0	1	291.121005512	289.15	29999.9969912
5382000	315.456868089	0.0233618701807	0.0233618701807	0	1	294.457793693	294.15	0.000602272518257
5385600	312.674204472	0.0233391008966	0.0233391008966	0	1	294.051225875	294.15	976.284973748
5389200	295.070009354	0.0233492516694	0.0233492516694	0	1	293.968368167	289.15	0.00076253785588
5392800	292.565142912	0.0233478417009	0.0233478417009	0	1	292.637389877	289.15	0.0020346197579
5396400	291.897455399	0.0233361872665	0.0233361872665	0	1	292.177067323	289.15	0.0025934102301
5400000	291.646475075	0.0233478267828	0.0233478267828	0	1	291.973023646	289.15	0.00276440485731
5403600	291.488613517	0.0233479220906	0.0233479220906	0	1	291.839466798	289.15	0.00286437797485
